Protein ID,Protein Name,FungalRV Score,GPI-anchor,Signal Peptide
Q04368,CSI1_YEAST,-1.8940794,FALSE,0
Q04377,LCD1_YEAST,-1.4360036,FALSE,0
Q04398,SPG3_YEAST,-0.13204938,FALSE,0.000009
Q04489,ASND1_YEAST,-1.2481194,FALSE,0.001932
Q04746,KAR5_YEAST,-1.4108471,FALSE,0.999721
Q05779,COQ9_YEAST,-1.559607,FALSE,0
Q05809,COA4_YEAST,0.10461689,FALSE,0
Q06324,MMR1_YEAST,-0.79872854,FALSE,0
Q06409,DCK1_YEAST,-1.2028178,FALSE,0
Q06667,IPK1_YEAST,-0.9756582,FALSE,0.000017
Q07834,YL032_YEAST,-0.87587263,FALSE,0.000026
Q07914,TIM14_YEAST,-1.135197,FALSE,0.000449
Q07915,RLP24_YEAST,-2.8497472,FALSE,0
Q08964,YP216_YEAST,-1.2863448,FALSE,0.000001
Q12006,PFA4_YEAST,-1.1920257,FALSE,0
Q12030,TAF10_YEAST,-1.2186463,FALSE,0
Q12066,NUR1_YEAST,-1.2781175,FALSE,0
Q12068,GRE2_YEAST,-1.4429543,FALSE,0
Q12074,SPEE_YEAST,-0.77733769,FALSE,0
Q12306,SMT3_YEAST,-1.5822805,FALSE,0
Q12329,HSP42_YEAST,-0.63915115,FALSE,0
Q12344,GYP5_YEAST,-1.2342764,FALSE,0.000001
Q12373,HIF1_YEAST,-1.4446473,FALSE,0
Q12383,TRM13_YEAST,-0.96380933,FALSE,0
Q12524,PCD1_YEAST,-1.9450597,FALSE,0.000019
Q3E743,YJ112_YEAST,-1.0903071,FALSE,0.000066
Q8TGJ3,KISH_YEAST,-2.2701015,FALSE,0.812265
Q99220,OS9_YEAST,-1.0805413,FALSE,0.793041
P00498,HIS1_YEAST,-1.3938612,FALSE,0.000016
P04819,DNLI1_YEAST,-1.623531,FALSE,0
P07276,RAD2_YEAST,-1.5191304,FALSE,0.00012
P08964,MYO1_YEAST,-1.2001207,FALSE,0
P09938,RIR2_YEAST,-0.90014639,FALSE,0
P0C268,YB39B_YEAST,-0.72874005,FALSE,0.000005
P0CX12,COS2_YEAST,-1.8676091,FALSE,0.000082
P0CX45,RL2A_YEAST,-1.359295,FALSE,0
P0CX47,RS11A_YEAST,-0.74899369,FALSE,0
P13663,DHAS_YEAST,-1.323492,FALSE,0
P17119,KAR3_YEAST,-1.3714686,FALSE,0
P18239,ADT2_YEAST,-2.1402677,FALSE,0
P18494,GLN3_YEAST,-0.67685128,FALSE,0
P20449,DBP5_YEAST,-0.94677093,FALSE,0
P21623,DIT1_YEAST,-0.55535239,FALSE,0
P22148,MSN1_YEAST,-1.0873354,FALSE,0
P22224,SEC15_YEAST,-1.4965601,FALSE,0.000005
P25355,ATX10_YEAST,-1.7066367,FALSE,0
P25378,RHEB_YEAST,-1.6638122,FALSE,0
P25584,PEX34_YEAST,-1.9070494,FALSE,0.000072
P27466,KCC1_YEAST,-1.6874323,FALSE,0
P32334,MSB2_YEAST,0.85554646,FALSE,0.99977
P32389,MET4_YEAST,-0.73705104,FALSE,0
P32500,NDC1_YEAST,-1.2812108,FALSE,0.000003
P32792,YHH7_YEAST,-1.2135715,FALSE,0.000003
P32794,AFG2_YEAST,-1.7160376,FALSE,0.000001
P33312,RIB7_YEAST,-0.7708588,FALSE,0
P33420,NIP80_YEAST,-1.8817637,FALSE,0
P35729,NU120_YEAST,-1.2864383,FALSE,0.000402
P35731,FABG_YEAST,-1.2104815,FALSE,0
P36111,YKZ5_YEAST,-1.8314888,FALSE,0
P36141,FMP46_YEAST,-1.6148469,FALSE,0
P36163,OMA1_YEAST,-1.3949864,FALSE,0
P38073,EDS1_YEAST,-1.3230316,FALSE,0
P38115,ARA1_YEAST,-0.95241791,FALSE,0
P38218,POA1_YEAST,-0.095477088,FALSE,0
P38220,YBN7_YEAST,-2.3833157,FALSE,0.000001
P38232,REG2_YEAST,-0.90024916,FALSE,0
P38288,TOS1_YEAST,-0.17198714,FALSE,0.999763
P38620,KPR2_YEAST,-1.409252,FALSE,0
P38699,STB5_YEAST,-1.4535866,FALSE,0
P38794,PCL5_YEAST,-1.8004953,FALSE,0.000024
P38900,YH19_YEAST,-0.66605356,FALSE,0
P39524,ATC3_YEAST,-1.185779,FALSE,0
P39958,GDI1_YEAST,-0.96899146,FALSE,0
P40167,ZC3HD_YEAST,-0.70958874,FALSE,0
P40345,PDAT_YEAST,-1.466033,FALSE,0
P40472,SIM1_YEAST,0.69175991,FALSE,0.999299
P40512,CSN11_YEAST,-1.695847,FALSE,0
P40575,YIU0_YEAST,-2.3127814,FALSE,0.010165
P40892,YJV8_YEAST,-0.76847809,FALSE,0
P43321,SMD3_YEAST,-0.73771344,FALSE,0
P47031,IML2_YEAST,-1.5279485,FALSE,0.000026
P47149,NNF1_YEAST,-1.997599,FALSE,0
P47172,YJ9I_YEAST,-0.33400029,FALSE,0
P48232,SNAPN_YEAST,-2.3562305,FALSE,0
P48361,ASK10_YEAST,-0.68661416,FALSE,0
P48365,GYP7_YEAST,-1.5317599,FALSE,0
P53072,TAN1_YEAST,-1.1767527,FALSE,0
P53147,TOS8_YEAST,-1.0937378,FALSE,0.000153
P53192,GET1_YEAST,-1.3551306,FALSE,0.007956
P53333,CWC22_YEAST,-1.893434,FALSE,0
P53738,TR112_YEAST,-0.80016692,FALSE,0
P53835,PRM1_YEAST,-0.9357525,FALSE,0.000184
P53886,APC1_YEAST,-1.3366548,FALSE,0
Q02754,YP067_YEAST,-2.1705171,FALSE,0
Q03677,MTND_YEAST,-1.3915427,FALSE,0
Q03713,RCF1_YEAST,-1.7421676,FALSE,0.000038
Q03983,YD179_YEAST,-1.2518087,FALSE,0
Q04344,HNT1_YEAST,-1.5475776,FALSE,0
Q04370,PEX12_YEAST,-1.1804699,FALSE,0
Q04383,PLM2_YEAST,-1.245405,FALSE,0.000003
Q04408,YD514_YEAST,-1.2071734,FALSE,0
Q04867,YM91_YEAST,-0.67117627,FALSE,0
Q05029,BCH1_YEAST,-1.1326563,FALSE,0
Q05787,HRD3_YEAST,-1.2765704,FALSE,0.999747
Q06078,UTP21_YEAST,-1.2662638,FALSE,0.000006
Q06177,TMA10_YEAST,-1.3113623,FALSE,0
Q07799,LMO1_YEAST,-1.1933519,FALSE,0
Q07887,LDB18_YEAST,-2.0393406,FALSE,0
Q08206,YO036_YEAST,-1.0521119,FALSE,0
Q08215,PEX15_YEAST,-1.4603545,FALSE,0
Q08232,DSC2_YEAST,-2.09688,FALSE,0.000026
Q08282,TYW4_YEAST,-1.3578975,FALSE,0.00031
Q08686,THTR_YEAST,-0.88288225,FALSE,0
Q12209,FRE8_YEAST,-1.4131025,FALSE,0.000012
Q12213,RL7B_YEAST,-1.7378589,FALSE,0.000001
Q12377,RPN6_YEAST,-1.4797299,FALSE,0.000074
Q12425,ISA2_YEAST,-1.1689055,FALSE,0.000001
Q12466,TCB1_YEAST,-0.99089062,FALSE,0.000001
Q12472,YD21B_YEAST,-0.38564336,FALSE,0
Q12753,HAA1_YEAST,-0.78664419,FALSE,0
Q3E755,YB200_YEAST,-2.521883,FALSE,0.000921
Q3E7Z9,YO038_YEAST,-2.7258196,FALSE,0.000006
Q3E806,YO316_YEAST,-1.3350926,FALSE,0
Q3E811,RRT15_YEAST,-2.3558557,FALSE,0.000011
Q3E824,YO020_YEAST,0.58859665,FALSE,0.004903
Q6Q547,NOP10_YEAST,-2.5815492,FALSE,0.000001
Q99316,MPD2_YEAST,-0.85192959,FALSE,0.999779
Q99369,FSH3_YEAST,-1.7103628,FALSE,0
D6VPM8,YAJ3_YEAST,-1.6421013,FALSE,0
O13511,YA065_YEAST,0.28703297,FALSE,0.000047
P05374,CHO2_YEAST,-1.3372403,FALSE,0.00019
P06103,EIF3B_YEAST,-1.2254031,FALSE,0
P06367,RS14A_YEAST,-1.6193794,FALSE,0
P06844,SPT3_YEAST,-1.8059738,FALSE,0
P07244,PUR2_YEAST,-1.2782951,FALSE,0
P07251,ATPA_YEAST,-2.1714884,FALSE,0
P07277,ERG12_YEAST,-0.94492707,FALSE,0.000001
P08458,SPS1_YEAST,-0.83732913,FALSE,0
P09937,SPS4_YEAST,-1.1564615,FALSE,0.000001
P0CE86,PAU21_YEAST,-0.79648534,FALSE,0.011521
P0CX33,RS30A_YEAST,-1.6498398,FALSE,0
P10823,GPA2_YEAST,-0.91574339,FALSE,0.000001
P11747,TAF13_YEAST,-1.9440439,FALSE,0
P16892,FUS3_YEAST,-1.6518137,FALSE,0
P18963,IRA1_YEAST,-0.99469204,FALSE,0
P21372,PRP5_YEAST,-1.1534354,FALSE,0
P23638,PSA3_YEAST,-1.0784909,FALSE,0
P25515,VATL1_YEAST,-2.144781,FALSE,0.000005
P25653,FIG2_YEAST,1.6221253,TRUE,0.999686
P28006,GAC1_YEAST,-0.044137091,FALSE,0
P30665,MCM4_YEAST,-1.1344749,FALSE,0
P30902,ATP7_YEAST,-1.4557762,FALSE,0
P31379,LDS1_YEAST,-1.5724813,FALSE,0.020536
P32367,TFC1_YEAST,-0.83364181,FALSE,0
P32805,FZF1_YEAST,-0.22599366,FALSE,0
P32901,PTR2_YEAST,-0.79799626,FALSE,0.000002
P32910,RPC6_YEAST,-0.68302871,FALSE,0
P32913,VPS17_YEAST,-1.6830611,FALSE,0.000001
P33296,UBC6_YEAST,-1.2436239,FALSE,0
P33308,MED9_YEAST,-1.3863439,FALSE,0.000015
P33413,DUR3_YEAST,-1.1112313,FALSE,0
P33891,TIP20_YEAST,-1.3879933,FALSE,0
P34232,MTR2_YEAST,-1.9185788,FALSE,0
P34252,SLD2_YEAST,-1.3179492,FALSE,0
P36224,JNM1_YEAST,-2.0248494,FALSE,0
P38137,FAT2_YEAST,-1.232043,FALSE,0
P38236,FL2D_YEAST,-1.7828916,FALSE,0
P38325,OM14_YEAST,-1.6330687,FALSE,0.000001
P38353,SSH1_YEAST,-1.4581449,FALSE,0.000032
P38704,STP2_YEAST,-0.51912936,FALSE,0
P38789,SSF1_YEAST,-1.7722028,FALSE,0
P39010,AKR1_YEAST,-1.2915816,FALSE,0
P39564,YAN8_YEAST,-1.7071479,FALSE,0.000253
P39924,HXT13_YEAST,-1.5207718,FALSE,0.000211
P39931,SS120_YEAST,-1.7511085,FALSE,0.999649
P40413,TCPE_YEAST,-1.5958575,FALSE,0
P40460,NDC80_YEAST,-1.3740602,FALSE,0
P40858,RN49_YEAST,-1.2139306,FALSE,0
P40890,VTH2_YEAST,-0.86515289,FALSE,0.999777
P40970,LCB2_YEAST,-1.3889422,FALSE,0.000229
P40993,RMRP_YEAST,-0.62429616,FALSE,0.000106
P42842,EMW1_YEAST,-1.3935885,FALSE,0.000002
P43595,DCV1_YEAST,-0.89302303,FALSE,0.018144
P43633,ALK1_YEAST,-1.0670332,FALSE,0.000002
P47086,YJY1_YEAST,-1.4505456,FALSE,0
P47117,ARP3_YEAST,-1.203414,FALSE,0
P48558,BXI1_YEAST,-0.80797068,FALSE,0.000121
P50110,SAM37_YEAST,-1.7674406,FALSE,0
P53120,YGO0_YEAST,-1.3528573,FALSE,0.011535
P53200,EFM5_YEAST,-0.76301685,FALSE,0.000005
P53286,BTN2_YEAST,-0.65813561,FALSE,0
P53379,MKC7_YEAST,-0.071227843,FALSE,0.999611
P53730,ALG12_YEAST,-0.91590669,FALSE,0.000055
P53942,RNH2A_YEAST,-1.3892809,FALSE,0
P53944,MTQ1_YEAST,-1.6260548,FALSE,0
P89114,SAE3_YEAST,-0.68234408,FALSE,0.000003
Q00776,AP1M1_YEAST,-1.2010934,FALSE,0.000011
Q02555,RNT1_YEAST,-1.1485338,FALSE,0.000001
Q02889,MGR2_YEAST,-1.6408111,FALSE,0.000002
Q02890,PNG1_YEAST,-1.3709822,FALSE,0
Q03306,PKH3_YEAST,-1.0048359,FALSE,0
Q04018,YM79_YEAST,-0.013472626,FALSE,0.999765
Q04182,PDR15_YEAST,-1.2885816,FALSE,0
Q04412,AGE1_YEAST,-1.2051672,FALSE,0.000155
Q04438,SPG4_YEAST,-1.2860986,FALSE,0.000001
Q05900,RU1C_YEAST,-1.2077695,FALSE,0
Q06151,DCPS_YEAST,-1.5986637,FALSE,0
Q06640,YD306_YEAST,-0.51149931,FALSE,0.000016
Q06702,CDA1_YEAST,-1.2918639,FALSE,0.998931
Q06810,OPY2_YEAST,-0.87180725,FALSE,0.001738
Q06835,RDS3_YEAST,-1.9289402,FALSE,0
Q07381,TSR1_YEAST,-1.5721174,FALSE,0
Q07528,ATG20_YEAST,-1.2798943,FALSE,0
Q07829,RRT7_YEAST,-2.3496964,FALSE,0.003909
Q07872,ENT4_YEAST,-1.9068703,FALSE,0
Q07990,YL042_YEAST,0.36020196,TRUE,0.999758
Q08110,YO014_YEAST,-0.75482435,FALSE,0.000012
Q12084,DAS2_YEAST,-1.4223294,FALSE,0
Q12224,RLM1_YEAST,-1.0520527,FALSE,0
Q12368,SNU23_YEAST,-1.5042672,FALSE,0
Q12489,YD012_YEAST,-0.6203511,FALSE,0
Q3E746,YH086_YEAST,-1.0401994,FALSE,0.000047
Q3E752,SPO24_YEAST,-1.1218299,FALSE,0.000002
Q3E7A2,YE078_YEAST,-0.11961073,FALSE,0.001185
Q8TGK1,YH21B_YEAST,-0.33046018,FALSE,0.002744
Q99219,YI31A_YEAST,-1.5681901,FALSE,0
Q99278,MED11_YEAST,-1.8906509,FALSE,0
Q9ZZX8,Q0017_YEAST,-1.4153468,FALSE,0.001847
O13297,CET1_YEAST,-0.64851178,FALSE,0
P00927,THDH_YEAST,-2.0868382,FALSE,0
P07807,DYR_YEAST,-1.6599303,FALSE,0
P0C5N4,YH73B_YEAST,-1.3761725,FALSE,0.000092
P0C5R4,YO83A_YEAST,-1.244105,FALSE,0.00002
P10081,IF4A_YEAST,-1.3163509,FALSE,0
P10962,MAK16_YEAST,-1.3828072,FALSE,0
P16522,CDC23_YEAST,-1.3515888,FALSE,0
P16861,PFKA1_YEAST,-1.3974873,FALSE,0
P21269,CCA1_YEAST,-1.5824551,FALSE,0.000004
P21691,SIR1_YEAST,-1.6321817,FALSE,0
P25039,EFGM_YEAST,-1.2882158,FALSE,0
P25296,CANB_YEAST,-1.0636618,FALSE,0
P25303,SCJ1_YEAST,-1.2052231,FALSE,0.99968
P25648,SRB8_YEAST,-1.4035491,FALSE,0
P25719,CYPC_YEAST,-0.10535926,FALSE,0
P27515,URK1_YEAST,-1.086777,FALSE,0.000007
P28743,KIP2_YEAST,-1.2377572,FALSE,0
P30620,PSO2_YEAST,-1.044603,FALSE,0
P32190,GLPK_YEAST,-1.4600883,FALSE,0
P32494,NGG1_YEAST,-1.3915917,FALSE,0
P32772,UGX2_YEAST,-1.4302434,FALSE,0.000001
P32781,AGA2_YEAST,-0.1025813,FALSE,0.999736
P32806,GYP6_YEAST,-1.541827,FALSE,0
P32838,PP2A4_YEAST,-1.5445965,FALSE,0
P33203,PRP40_YEAST,-1.6903566,FALSE,0.000001
P33204,ARPC4_YEAST,-2.3499221,FALSE,0
P34219,TOD6_YEAST,-1.0064902,FALSE,0
P35719,MRP8_YEAST,-1.8993176,FALSE,0
P36117,ALY1_YEAST,-0.20815423,FALSE,0
P36142,HFL1_YEAST,-1.1357021,FALSE,0
P38071,ETR1_YEAST,-0.93442424,FALSE,0
P38355,YB8B_YEAST,-1.538012,FALSE,0
P38728,ECM34_YEAST,-1.4390426,FALSE,0.000043
P38769,NEL1_YEAST,-1.0697903,FALSE,0.000466
P38795,NADE_YEAST,-1.5986035,FALSE,0
P38819,ERP5_YEAST,-1.0202914,FALSE,0.999465
P38834,YHT0_YEAST,-1.5174464,FALSE,0.00001
P38866,FMO1_YEAST,-0.63553612,FALSE,0
P38903,2A5D_YEAST,-1.2605846,FALSE,0
P38910,CH10_YEAST,-1.5504501,FALSE,0
P38913,FAD1_YEAST,-1.2026606,FALSE,0
P38954,IPT1_YEAST,-1.002817,FALSE,0.000004
P39105,PLB1_YEAST,-0.89255582,TRUE,0.9998
P40034,JHD1_YEAST,-0.84596154,FALSE,0
P40065,MAM1_YEAST,-1.5072003,FALSE,0
P40211,YM21_YEAST,-0.86751393,FALSE,0.000288
P40514,YIG7_YEAST,-1.0818614,FALSE,0.000003
P40975,PMP2_YEAST,-2.8946333,FALSE,0
P40988,FET4_YEAST,-1.4740712,FALSE,0.002483
P40992,RRN7_YEAST,-1.4793883,FALSE,0.000033
P41811,COPB2_YEAST,-0.94269614,FALSE,0
P41834,UFE1_YEAST,-1.640146,FALSE,0.000001
P41912,ERFD_YEAST,-1.4803986,FALSE,0
P43562,YFE0_YEAST,-1.2610687,FALSE,0.000011
P46999,PIR5_YEAST,0.17775641,FALSE,0.996656
P47040,BTN1_YEAST,-1.4165442,FALSE,0
P47057,SNX4_YEAST,-0.96683795,FALSE,0
P47822,MED21_YEAST,-1.1849693,FALSE,0
P50945,MIC27_YEAST,-1.5897371,FALSE,0
P52924,COS10_YEAST,-1.0233487,FALSE,0.015324
P53121,FLC3_YEAST,-1.3850614,FALSE,0.999658
P53169,YBP2_YEAST,-1.3284491,FALSE,0
P53185,VIR_YEAST,-1.2171423,FALSE,0
P53191,PIB2_YEAST,-0.90385207,FALSE,0
P53261,PESC_YEAST,-1.3388851,FALSE,0
P53754,YN97_YEAST,-1.1085459,FALSE,0
P53759,DUS1_YEAST,-1.1541177,FALSE,0
P53863,JJJ1_YEAST,-1.2674869,FALSE,0.000005
P54005,DIA1_YEAST,-1.8680086,FALSE,0
Q01684,SPR6_YEAST,-1.610926,FALSE,0
Q01855,RS15_YEAST,-1.6318966,FALSE,0
Q01926,MRS2_YEAST,-1.2466875,FALSE,0.000015
Q02201,OSH6_YEAST,-1.0593855,FALSE,0.000007
Q03050,PAU10_YEAST,-1.1899405,FALSE,0.999571
Q03103,ERO1_YEAST,-0.7788104,FALSE,0.999726
Q03327,UGO1_YEAST,-1.1540802,FALSE,0
Q04602,VBA4_YEAST,-1.1380233,FALSE,0
Q05898,YL296_YEAST,-1.1434517,FALSE,0
Q06010,STE23_YEAST,-1.217177,FALSE,0.000025
Q06106,MRD1_YEAST,-1.6899161,FALSE,0
Q06325,YPS7_YEAST,-0.26634609,TRUE,0.999593
Q06506,RRP9_YEAST,-1.4101895,FALSE,0
Q06543,GPN3_YEAST,-1.4606446,FALSE,0
Q06676,YFT2_YEAST,-0.68980699,FALSE,0.000001
Q06834,ASR1_YEAST,-1.1111371,FALSE,0
Q07978,YL031_YEAST,-2.2041626,FALSE,0.000001
Q07988,AFB1_YEAST,-0.51892153,TRUE,0.999604
Q08217,PSK2_YEAST,-1.1214768,FALSE,0.000004
Q08234,YO075_YEAST,-1.3686134,FALSE,0
Q08236,AVO1_YEAST,-0.47440692,FALSE,0
Q08268,MCH4_YEAST,-1.1414694,FALSE,0.000001
Q08417,RSB1_YEAST,-1.3068937,FALSE,0.000001
Q12017,PLP2_YEAST,-1.8217811,FALSE,0
Q12112,YN11B_YEAST,-0.45774537,FALSE,0
Q12124,MED2_YEAST,-1.4322532,FALSE,0
Q12403,ERP3_YEAST,-1.5294833,FALSE,0.999801
Q12470,YN12A_YEAST,-0.0037391991,FALSE,0
Q12674,ATC8_YEAST,-1.2844874,FALSE,0
Q99385,VCX1_YEAST,-1.8229927,FALSE,0.000016
O13547,CCW14_YEAST,0.59321689,TRUE,0.999763
P05319,RLA2_YEAST,-1.6414713,FALSE,0.000044
P07250,IPMK_YEAST,-1.4517314,FALSE,0.000006
P0CX24,RL20B_YEAST,-2.3621982,FALSE,0.000001
P15315,CUP2_YEAST,-1.2954444,FALSE,0
P16639,ATE1_YEAST,-1.2536415,FALSE,0.000024
P17064,FCY2_YEAST,-1.2231261,FALSE,0.000112
P20457,PRI2_YEAST,-1.4486367,FALSE,0
P21147,ACO1_YEAST,-1.1975551,FALSE,0.000001
P21306,ATP5E_YEAST,-0.65211463,FALSE,0.000003
P21595,CP56_YEAST,-1.2186064,FALSE,0
P21825,SEC62_YEAST,-1.004003,FALSE,0
P24813,AP2_YEAST,-1.2398243,FALSE,0
P25443,RS2_YEAST,-1.0583497,FALSE,0
P25613,ADY2_YEAST,-1.338745,FALSE,0.000002
P28320,YJU2_YEAST,-1.7675605,FALSE,0
P32529,RPA12_YEAST,-0.039275633,FALSE,0.000007
P32578,SIP1_YEAST,-0.93253911,FALSE,0
P32604,F26_YEAST,-1.1903999,FALSE,0
P32803,EMP24_YEAST,-1.4585169,FALSE,0.999728
P33755,NPL4_YEAST,-0.68480201,FALSE,0.000001
P35203,CBF3C_YEAST,-1.1760165,FALSE,0.000023
P36025,YO062_YEAST,-1.5808014,FALSE,0.000002
P36046,MIA40_YEAST,-0.47411703,FALSE,0.000033
P36054,RCN1_YEAST,-1.2981091,FALSE,0
P36080,RRP14_YEAST,-1.9356438,FALSE,0
P36083,YKH5_YEAST,-1.0406796,FALSE,0
P36106,BYE1_YEAST,-0.99893951,FALSE,0
P37302,APE3_YEAST,-1.1795113,FALSE,0.249795
P38144,ISW1_YEAST,-1.7039023,FALSE,0.000097
P38341,MIC12_YEAST,-2.0772774,FALSE,0.000263
P38720,6PGD1_YEAST,-1.3606625,FALSE,0.000011
P38723,COS8_YEAST,-1.5618459,FALSE,0.000166
P38813,BIG1_YEAST,-0.91041193,FALSE,0.998635
P39006,PSD1_YEAST,-1.4610642,FALSE,0
P39704,ERP2_YEAST,-0.65135293,FALSE,0.999713
P39743,RV167_YEAST,-1.371684,FALSE,0.000003
P39962,KC13_YEAST,-1.4613219,FALSE,0.000002
P39975,RMD6_YEAST,-1.0217518,FALSE,0
P40026,KRE29_YEAST,-1.0710807,FALSE,0
P40048,PTP3_YEAST,-1.1815564,FALSE,0
P40159,YNU8_YEAST,-1.5890669,FALSE,0.000566
P40219,LDO16_YEAST,-1.1316846,FALSE,0
P40360,NAGS_YEAST,-1.3086493,FALSE,0
P40486,SHQ1_YEAST,-1.196885,FALSE,0.000022
P40564,DJP1_YEAST,-0.91754447,FALSE,0
P40985,HUL4_YEAST,-1.375399,FALSE,0
P42845,STB1_YEAST,-1.1573193,FALSE,0
P42847,RT18_YEAST,-1.1002983,FALSE,0
P42943,TCPH_YEAST,-1.2838099,FALSE,0.000002
P42949,TIM16_YEAST,-1.0470091,FALSE,0.000001
P43548,AGP3_YEAST,-1.133516,FALSE,0.000895
P43551,ZNF1_YEAST,-1.1222979,FALSE,0
P46680,AIP1_YEAST,-0.96406082,FALSE,0.000008
P48606,TBCA_YEAST,-1.1455554,FALSE,0
P50078,TOS2_YEAST,0.10363806,FALSE,0.000063
P50873,MRK1_YEAST,-1.3712124,FALSE,0
P53012,SCS3_YEAST,-1.5441756,FALSE,0
P53155,YGI2_YEAST,-1.3414034,FALSE,0.000001
P53165,SGF73_YEAST,-0.72414758,FALSE,0
P53234,YG21_YEAST,-1.4330909,FALSE,0
P53249,YG2G_YEAST,-0.40677058,FALSE,0.524996
P53272,YG34_YEAST,-1.3534769,FALSE,0
P53275,YG37_YEAST,-1.2441603,FALSE,0.000001
P53312,SUCB_YEAST,-1.655755,FALSE,0
P53755,BSC5_YEAST,-0.74969508,FALSE,0.000001
P53823,SNO2_YEAST,-1.2200918,FALSE,0.000007
P53859,CSL4_YEAST,-0.91712327,FALSE,0.000002
P54861,DNM1_YEAST,-1.671855,FALSE,0
Q01590,SED5_YEAST,-1.40972,FALSE,0
Q03419,IZH1_YEAST,-0.61709915,FALSE,0
Q03434,YM12B_YEAST,-0.32358815,FALSE,0
Q03529,SCS7_YEAST,-1.4979357,FALSE,0
Q03532,HAS1_YEAST,-1.8788739,FALSE,0.000001
Q03825,MSS11_YEAST,-0.86429802,FALSE,0.000001
Q03954,SPC19_YEAST,-1.9895431,FALSE,0
Q04149,MUS81_YEAST,-1.29192,FALSE,0
Q04359,SPO20_YEAST,-2.1144939,FALSE,0.000001
Q04670,YM14B_YEAST,-0.47332862,FALSE,0
Q05791,CD123_YEAST,-1.1217004,FALSE,0
Q05867,YL283_YEAST,-1.4521904,FALSE,0
Q06408,ARO10_YEAST,-1.4967245,FALSE,0
Q07442,BDF2_YEAST,-1.2448992,FALSE,0
Q07794,RT109_YEAST,-1.238478,FALSE,0.000042
Q07825,FRA1_YEAST,-1.3551693,FALSE,0
Q08045,LCL2_YEAST,-0.27963227,FALSE,0.999716
Q08723,RPN8_YEAST,-1.7932903,FALSE,0.000001
Q08750,MUM3_YEAST,-1.5100209,FALSE,0.000357
Q08952,OXR1_YEAST,-0.98105804,FALSE,0.000001
Q12069,PUS9_YEAST,-1.1034375,FALSE,0
Q12331,YFAS1_YEAST,-0.47205138,FALSE,0.999691
Q12374,NCA2_YEAST,-1.5003358,FALSE,0
Q12400,TRM10_YEAST,-1.3499653,FALSE,0
Q12520,HUT1_YEAST,-1.1913915,FALSE,0
Q2V2Q3,YB201_YEAST,-0.67568682,FALSE,0.000038
Q3E814,YL006_YEAST,-1.251129,FALSE,0
Q6Q5H1,YP14A_YEAST,0.1422634,FALSE,0
Q92316,OST5_YEAST,-0.0032433698,FALSE,0.000005
Q99296,YL149_YEAST,-0.79510033,FALSE,0.000529
Q9ZZX0,AI5B_YEAST,-1.524616,FALSE,0.066187
P01149,MFAL1_YEAST,-1.7272244,FALSE,0.999641
P03882,SCE1_YEAST,-1.3764777,FALSE,0
P05738,RL9A_YEAST,-0.69169208,FALSE,0
P06197,PIS_YEAST,-1.2300791,FALSE,0.000034
P06775,HIP1_YEAST,-1.2074695,FALSE,0
P0CX18,YA066_YEAST,0.8799757,TRUE,0.998698
P0CX39,RS8A_YEAST,-2.3777693,FALSE,0
P10961,HSF_YEAST,-0.88400764,FALSE,0.000001
P13483,DATI_YEAST,-1.0475223,FALSE,0
P13711,ACOX_YEAST,-1.1459114,FALSE,0
P15365,DAL5_YEAST,-1.0531256,FALSE,0.000001
P17442,PHO81_YEAST,-1.6065758,FALSE,0
P20459,IF2A_YEAST,-0.66447327,FALSE,0
P23293,BUR1_YEAST,-1.3355399,FALSE,0
P23501,DS1P2_YEAST,-1.2024561,FALSE,0.000003
P25343,RV161_YEAST,-1.1825939,FALSE,0
P25374,NFS1_YEAST,-1.4311334,FALSE,0
P25618,CWH43_YEAST,-1.0850234,FALSE,0.000125
P27514,PHO91_YEAST,-1.1948186,FALSE,0.000001
P28496,LAC1_YEAST,-1.5492773,FALSE,0
P28834,IDH1_YEAST,-1.5800597,FALSE,0
P29589,AHT1_YEAST,0.27896251,FALSE,0.000001
P32460,DCG1_YEAST,-1.0112187,FALSE,0
P32471,EF1B_YEAST,-1.0562827,FALSE,0
P32487,LYP1_YEAST,-0.85014223,FALSE,0.000004
P32800,PEX2_YEAST,-1.0009665,FALSE,0.000629
P32939,YPT7_YEAST,-0.79048319,FALSE,0
P33757,SPO23_YEAST,-0.4375693,FALSE,0.000001
P35177,SPT7_YEAST,-0.86530303,FALSE,0
P35182,PP2C1_YEAST,-1.152738,FALSE,0
P35725,YKG3_YEAST,-1.0728179,FALSE,0.000019
P36126,SPO14_YEAST,-1.6172328,FALSE,0
P36130,CAF4_YEAST,-1.1247961,FALSE,0.000001
P36155,YK55_YEAST,-0.74127144,FALSE,0.000001
P36159,RNZ_YEAST,-1.0417819,FALSE,0.000144
P38167,ECM21_YEAST,-0.67264717,FALSE,0
P38311,YB59_YEAST,-2.2265103,FALSE,0.00001
P38346,BIT2_YEAST,-1.1623142,FALSE,0
P38357,YB8F_YEAST,-1.4681407,FALSE,0.000026
P38750,YHA8_YEAST,-0.91839383,FALSE,0.000019
P38826,ORC6_YEAST,-1.4451723,FALSE,0
P38881,NVJ1_YEAST,-1.308672,FALSE,0.000001
P38889,SKN7_YEAST,-1.0125844,FALSE,0.000003
P38891,BCA1_YEAST,-1.2119927,FALSE,0.000001
P39685,PO152_YEAST,-0.49299595,FALSE,0
